Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-07-22,410.82351466262577,411.74961202393416,409.83129014877846,411.50390625,47878500,0.0,0.0,0.0
2021-07-23,413.45066778754165,416.0777302775092,412.76084579116394,415.737548828125,63766600,0.0,0.0,0.0
2021-07-26,415.14210693285446,416.76748521847964,415.09486913310195,416.7580261230469,43719200,0.0,0.0,0.0
2021-07-27,415.7091248858597,415.73747333482726,412.0047641347549,414.858642578125,67397100,0.0,0.0,0.0
2021-07-28,415.49181270822453,416.0776999430354,413.25219848025574,414.6885681152344,52472400,0.0,0.0,0.0
2021-07-29,415.624120873714,417.4951763690696,415.61466177688175,416.408447265625,47435300,0.0,0.0,0.0
2021-07-30,413.8191106362107,415.8508261820445,413.686798661586,414.3861083984375,68951200,0.0,0.0,0.0
2021-08-02,416.1153756204866,416.6729142265588,413.15756309303663,413.51666259765625,58783300,0.0,0.0,0.0
2021-08-03,414.3199536007228,417.0037122550174,412.1086882765231,416.880859375,58053900,0.0,0.0,0.0
2021-08-04,415.5862390354553,416.85251772009536,414.59401456157235,414.83026123046875,46732200,0.0,0.0,0.0
2021-08-05,416.00210964624426,417.54244281625785,415.6808175799086,417.4573974609375,38969700,0.0,0.0,0.0
2021-08-06,417.7786259447512,418.5724113123099,417.4951126314553,418.14715576171875,46930000,0.0,0.0,0.0
2021-08-09,418.1188092418464,418.4401012607653,417.0320802992992,417.8069763183594,41222600,0.0,0.0,0.0
2021-08-10,418.260626224129,419.0449814787874,417.57080426327053,418.3267822265625,43339300,0.0,0.0,0.0
2021-08-11,419.404049001962,419.4607459029335,418.27005330511406,419.3662414550781,44034300,0.0,0.0,0.0
2021-08-12,419.21496498684036,420.7647569055771,418.3077858951452,420.62298583984375,38909400,0.0,0.0,0.0
2021-08-13,421.07659650881885,421.40734760295675,420.5852138343907,421.3884582519531,39470300,0.0,0.0,0.0
2021-08-16,420.07490657920346,422.5129594019516,418.50622530865564,422.38067626953125,73740000,0.0,0.0,0.0
2021-08-17,419.8009185296128,420.48131016575104,416.59742833687983,419.6119384765625,92673900,0.0,0.0,0.0
2021-08-18,418.5912744236603,420.1694148031642,414.7735491578766,415.01922607421875,89351900,0.0,0.0,0.0
2021-08-19,412.26936620357657,416.8714759805502,412.12762395635525,415.661865234375,92812200,0.0,0.0,0.0
2021-08-20,416.0114847982682,419.300019895251,415.5200732817414,418.9692687988281,72008700,0.0,0.0,0.0
2021-08-23,420.6703072035412,423.57142346190227,419.0449288318291,422.65478515625,54973000,0.0,0.0,0.0
2021-08-24,423.3257141113281,423.86436347828584,422.8059829360785,423.3257141113281,38744700,0.0,0.0,0.0
2021-08-25,423.5147387850854,424.73375097001616,423.1367210013127,424.2140197753906,40529700,0.0,0.0,0.0
2021-08-26,423.93047352640207,424.1667202035654,421.61527339342473,421.70977783203125,57829600,0.0,0.0,0.0
2021-08-27,422.5224421872804,425.8582440333949,422.4657452932493,425.4802551269531,77235100,0.0,0.0,0.0
2021-08-30,426.16062596523,428.1451036759038,425.91492021057695,427.351318359375,48357400,0.0,0.0,0.0
2021-08-31,427.25681947881327,427.59700083087245,426.1133937050091,426.7181701660156,59300200,0.0,0.0,0.0
2021-09-01,427.66320649136867,428.1829376747278,426.70876063383605,426.94500732421875,48721400,0.0,0.0,0.0
2021-09-02,428.38145886548233,429.07128083030636,427.04902390558414,428.25860595703125,42501000,0.0,0.0,0.0
2021-09-03,427.11510920943766,428.67433153379204,426.70874300135364,428.1545715332031,47170500,0.0,0.0,0.0
2021-09-07,427.8049517218718,427.8994561664255,425.9433266351223,426.62371826171875,51671500,0.0,0.0,0.0
2021-09-08,426.0850535196256,426.82214196874787,424.1667028941858,426.10394287109375,56181900,0.0,0.0,0.0
2021-09-09,425.9055603268009,427.6726810204393,424.0344760895146,424.2801818847656,57970400,0.0,0.0,0.0
2021-09-10,426.22683764625054,426.65206438636403,420.8120531124797,420.9349060058594,89948200,0.0,0.0,0.0
2021-09-13,423.95887577974815,424.2234709202049,419.6780580522937,422.0121765136719,83738600,0.0,0.0,0.0
2021-09-14,423.46745203703034,423.67535027275136,418.8370227927414,419.7347717285156,78197100,0.0,0.0,0.0
2021-09-15,420.1600259456299,423.74153398857976,419.0449484441306,423.2406921386719,78792200,0.0,0.0,0.0
2021-09-16,422.71144438127556,423.694209754756,419.5929710653149,422.5697021484375,77786700,0.0,0.0,0.0
2021-09-17,421.7904276602023,422.2170166278944,418.09314968697885,418.4533996582031,118425000,1.428,0.0,0.0
2021-09-20,412.2724026416345,413.8650594874036,406.5653388809845,411.47607421875,166445500,0.0,0.0,0.0
2021-09-21,413.8366377386592,415.14490196417194,410.5565167060198,411.08740234375,92526100,0.0,0.0,0.0
2021-09-22,413.3816001921827,417.15470730459924,411.20117899989657,415.0975036621094,102350100,0.0,0.0,0.0
2021-09-23,416.9840253014112,421.7620246681326,416.74702176639056,420.1408996582031,76396000,0.0,0.0,0.0
2021-09-24,418.49135076987164,421.5534467584412,418.2732971095146,420.83294677734375,62094800,0.0,0.0,0.0
2021-09-27,419.79017453633315,420.96570291144116,418.92747812421106,419.6290283203125,61371100,0.0,0.0,0.0
2021-09-28,416.83231367906274,417.1641243937029,410.4332186309359,411.17266845703125,130436300,0.0,0.0,0.0
2021-09-29,412.5662672847483,414.3200991933391,411.2959318354104,411.86474609375,82329200,0.0,0.0,0.0
2021-09-30,413.35309265932017,414.06410322605075,406.4894799130973,406.8307800292969,140506000,0.0,0.0,0.0
2021-10-01,408.57514300193026,413.36260281926195,405.0200899897249,411.6656494140625,129240100,0.0,0.0,0.0
2021-10-04,410.4901086284491,411.4001940711221,404.1952810664823,406.3567810058594,128570000,0.0,0.0,0.0
2021-10-05,407.87362524744447,412.8506998596454,407.06783631225204,410.5849609375,90682500,0.0,0.0,0.0
2021-10-06,406.953966737533,412.4998545242253,405.313921003719,412.2912902832031,113032200,0.0,0.0,0.0
2021-10-07,415.5999425874121,418.7188883516636,415.4198175820485,415.85589599609375,72437500,0.0,0.0,0.0
2021-10-08,416.6333110419956,417.02200035439597,414.4623503190176,415.0975036621094,74557400,0.0,0.0,0.0
2021-10-11,414.43388133205684,417.3727310686994,412.0259172203579,412.09228515625,65233300,0.0,0.0,0.0
2021-10-12,413.02135783900195,413.4289970001522,410.2815829233931,411.0779113769531,71181200,0.0,0.0,0.0
2021-10-13,412.11128637183594,413.3816220563074,409.1060972559648,412.5568542480469,72974000,0.0,0.0,0.0
2021-10-14,416.25405561314045,419.64796259679787,415.7800485206484,419.49627685546875,70236800,0.0,0.0,0.0
2021-10-15,421.62932976315017,423.06084051169717,421.0036368981779,422.69110107421875,66260200,0.0,0.0,0.0
2021-10-18,420.8898977677653,424.28377613402415,420.2262762044987,423.9425048828125,62213200,0.0,0.0,0.0
2021-10-19,425.58245797425013,427.27938220531803,424.9662257288492,427.2130432128906,46996800,0.0,0.0,0.0
2021-10-20,427.6776562466852,429.19448477266565,427.5638991701788,428.89111328125,49571600,0.0,0.0,0.0
2021-10-21,428.28428161957703,430.2371881781703,427.8482032728958,430.0096740722656,41305400,0.0,0.0,0.0
2021-10-22,429.5736373482482,431.03358717514294,427.60175180237314,429.56414794921875,58845100,0.0,0.0,0.0
2021-10-25,430.66383039831476,432.1996085621548,428.8720988508658,431.8677978515625,45214500,0.0,0.0,0.0
2021-10-26,433.43202679883194,434.6549440691499,431.87726990015943,432.2564697265625,56075100,0.0,0.0,0.0
2021-10-27,432.7209854895004,433.3940673033118,430.2656038631015,430.3414611816406,72438000,0.0,0.0,0.0
2021-10-28,431.7825910218248,434.56975541733044,431.7731305518407,434.4939270019531,51437900,0.0,0.0,0.0
2021-10-29,432.17122619262875,435.66940088461826,431.8773441068386,435.3755187988281,70162400,0.0,0.0,0.0
2021-11-01,436.37088416198037,436.7501129516395,434.38007767174366,436.1244201660156,48433600,0.0,0.0,0.0
2021-11-02,436.2951298302301,438.20064777670643,436.1623939450966,437.8877868652344,48908400,0.0,0.0,0.0
2021-11-03,437.3188753686437,440.9687352947348,436.8733076021169,440.56109619140625,52509800,0.0,0.0,0.0
2021-11-04,441.1677680163509,442.7225248169785,440.8170074757702,442.63720703125,52847100,0.0,0.0,0.0
2021-11-05,444.8841063591028,446.1828811950466,442.64680671521955,444.173095703125,66390600,0.0,0.0,0.0
2021-11-08,445.2822354684964,445.7846817855233,443.8602143149003,444.55224609375,50405200,0.0,0.0,0.0
2021-11-09,444.9220356225952,445.1590391749045,441.66086442833193,443.0828857421875,51149100,0.0,0.0,0.0
2021-11-10,441.3764408054246,443.0828837329718,438.02049135033377,439.5183410644531,69429700,0.0,0.0,0.0
2021-11-11,441.02563457178775,441.101491901753,439.64154207641536,439.6604919433594,34848500,0.0,0.0,0.0
2021-11-12,440.94038233107636,443.5379321122341,439.9828786827961,442.9786071777344,53466700,0.0,0.0,0.0
2021-11-15,444.27739757664807,444.4385437924986,441.99267983662463,443.1302795410156,46980500,0.0,0.0,0.0
2021-11-16,442.86478902228106,446.0311527017011,442.7889606225939,444.8840637207031,48857500,0.0,0.0,0.0
2021-11-17,444.61868413140746,444.7988091537525,443.17771288374655,443.80340576171875,47858300,0.0,0.0,0.0
2021-11-18,444.8461528537749,445.57614226905844,442.09691759037344,445.3106994628906,50625600,0.0,0.0,0.0
2021-11-19,445.1969467657113,446.45782188765185,444.14466486182386,444.514404296875,57315600,0.0,0.0,0.0
2021-11-22,446.4103837992322,448.9226154363342,443.05440570661756,443.2629699707031,72762000,0.0,0.0,0.0
2021-11-23,442.93116366062515,444.71343485675584,440.3051749316596,443.8507385253906,73206500,0.0,0.0,0.0
2021-11-24,441.8314438354181,445.15898254448217,441.00667620727944,445.0357360839844,61858800,0.0,0.0,0.0
2021-11-26,438.3048493757214,439.7837491039773,433.9724178583241,435.11004638671875,112669600,0.0,0.0,0.0
2021-11-29,439.944880378607,442.3054260689487,437.7265310073656,440.44732666015625,86268800,0.0,0.0,0.0
2021-11-30,437.98253271247785,439.90700025957676,431.63082640156864,431.8773193359375,148559600,0.0,0.0,0.0
2021-12-01,437.64127503447935,440.5137568104239,426.88130842592074,427.08038330078125,131939200,0.0,0.0,0.0
2021-12-02,427.29840522792614,435.2048393413083,426.9002265766922,433.62164306640625,127637800,0.0,0.0,0.0
2021-12-03,435.2996529262213,436.37088457162025,425.58250826952656,429.84857177734375,137331600,0.0,0.0,0.0
2021-12-06,432.41770148145235,436.835450918879,429.98129815776684,434.9394226074219,98977500,0.0,0.0,0.0
2021-12-07,440.2672858021465,444.5049105075848,434.80671465658895,443.93609619140625,95484700,0.0,0.0,0.0
2021-12-08,444.33419222269833,445.5665989025449,442.5613816653726,445.1115417480469,72238800,0.0,0.0,0.0
2021-12-09,443.8128287316838,445.2159001211101,441.9073399195555,442.1064147949219,61272600,0.0,0.0,0.0
2021-12-10,444.8367371491236,446.4199047459429,442.2581372306831,446.2682189941406,77159800,0.0,0.0,0.0
2021-12-13,445.74674778688825,446.09750837160294,442.0305198202775,442.31494140625,87724700,0.0,0.0,0.0
2021-12-14,439.01583616476603,441.5280676867092,436.3234796534105,439.27178955078125,97264100,0.0,0.0,0.0
2021-12-15,439.3287328337559,446.3819315366726,436.7880329084445,446.1354675292969,116899300,0.0,0.0,0.0
2021-12-16,448.00301331967006,448.28740596652904,440.6369255239956,442.201171875,116568600,0.0,0.0,0.0
2021-12-17,439.09315576938906,442.1279478308232,435.7729718973369,437.4949035644531,135511600,1.633,0.0,0.0
2021-12-20,432.3671925930538,433.2424135455322,429.18970446381616,432.8428649902344,107134800,0.0,0.0,0.0
2021-12-21,436.2961072185343,440.6722979257795,434.1080263812774,440.52960205078125,69806300,0.0,0.0,0.0
2021-12-22,440.2728041706831,445.0485439212115,440.0730008881327,444.93438720703125,58890200,0.0,0.0,0.0
2021-12-23,445.9428567273652,449.2154850278875,445.8382227393675,447.7028503417969,56439700,0.0,0.0,0.0
2021-12-27,449.0918138971863,454.0863739852132,449.0442582713481,454.038818359375,56808600,0.0,0.0,0.0
2021-12-28,454.4764039511078,455.51336621916977,452.8971682210287,453.6677551269531,47274600,0.0,0.0,0.0
2021-12-29,453.77243552863416,455.2755474798393,452.76401240242626,454.24810791015625,54503000,0.0,0.0,0.0
2021-12-30,454.67624055061816,455.69418651549387,452.52622091600307,452.99237060546875,55329000,0.0,0.0,0.0
2021-12-31,452.49761396100354,453.65822664131895,451.57480842658725,451.8506774902344,65237400,0.0,0.0,0.0
2022-01-03,453.12548885801067,454.6000906272862,450.79471166049126,454.4668884277344,72668200,0.0,0.0,0.0
2022-01-04,455.9034558547669,456.6264871926685,452.4405468498058,454.314697265625,71178700,0.0,0.0,0.0
2022-01-05,453.9436564271761,454.7237660763422,445.49571055020033,445.5908508300781,104538900,0.0,0.0,0.0
2022-01-06,445.12465507471705,447.9120878865896,442.7843263697379,445.1722106933594,86858900,0.0,0.0,0.0
2022-01-07,445.1818088980402,446.3709898930315,442.04235365161964,443.41229248046875,85111600,0.0,0.0,0.0
2022-01-10,440.1872277237747,443.0792948620805,434.3840189384609,442.8605041503906,119362000,0.0,0.0,0.0
2022-01-11,442.59409752176475,446.9893053139522,439.568799363593,446.8941650390625,74303100,0.0,0.0,0.0
2022-01-12,448.6446599412308,450.17634006108017,446.1236022008908,448.1023864746094,67605400,0.0,0.0,0.0
2022-01-13,449.2154656602354,449.87189583965556,440.8911993602203,441.92816162109375,91173100,0.0,0.0,0.0
2022-01-14,438.75064126700687,442.46087959386074,437.52339853987013,442.10888671875,95890900,0.0,0.0,0.0
2022-01-18,437.3712283638399,437.58052537124496,433.15677806713745,434.27935791015625,109709100,0.0,0.0,0.0
2022-01-19,435.83960408707907,437.2475758302126,429.4941214061469,429.77001953125,109357600,0.0,0.0,0.0
2022-01-20,431.6726265316511,436.419826952235,422.87268869051,425.0132141113281,122379700,0.0,0.0,0.0
2022-01-21,423.8811012294342,426.2594627494991,416.6413826980686,416.669921875,202271200,0.0,0.0,0.0
2022-01-24,411.0095132252266,418.953248506875,400.28786724774614,418.43951416015625,251783900,0.0,0.0,0.0
2022-01-25,411.9893499471079,418.3253093866,406.3668990611703,413.33074951171875,167997300,0.0,0.0,0.0
2022-01-26,419.2766286767316,422.43509998328665,407.9936656709849,412.29376220703125,186391100,0.0,0.0,0.0
2022-01-27,416.93636283327237,420.10432810226087,408.5550178398871,410.2579040527344,149878300,0.0,0.0,0.0
2022-01-28,411.62788353870707,420.4944245259815,407.0043614943406,420.4468688964844,164457400,0.0,0.0,0.0
2022-01-31,419.7713592754621,428.37152417154954,418.4109432149237,428.01953125,152251400,0.0,0.0,0.0
2022-02-01,428.75208027003447,431.5585591267441,425.19405990250624,430.9116516113281,123155400,0.0,0.0,0.0
2022-02-02,433.33751016335094,435.83002862816363,431.00670403894975,435.0975036621094,117361000,0.0,0.0,0.0
2022-02-03,429.0088996423524,430.93060546469786,424.02383372363494,424.87054443359375,118024400,0.0,0.0,0.0
2022-02-04,424.63268148053504,430.7498204846375,422.2352744315703,426.86834716796875,118454400,0.0,0.0,0.0
2022-02-07,427.63903053978856,429.0470023293468,424.15710492337655,425.4985046386719,84472900,0.0,0.0,0.0
2022-02-08,424.9942365130415,429.93171792427756,423.55769669774656,428.9993896484375,81012000,0.0,0.0,0.0
2022-02-09,433.0711326201402,435.601712989268,432.8713583636327,435.27825927734375,92589900,0.0,0.0,0.0
2022-02-10,429.37995799486293,435.44001971781694,425.44140562496176,427.458251953125,140103700,0.0,0.0,0.0
2022-02-11,427.5438127901477,429.6367536501925,417.5832329068781,419.0292663574219,153214600,0.0,0.0,0.0
2022-02-14,418.51562687655496,420.1138792096876,414.15845133337825,417.6593933105469,123006300,0.0,0.0,0.0
2022-02-15,422.1401543447967,424.5660714877648,421.6168973895355,424.39483642578125,88482700,0.0,0.0,0.0
2022-02-16,422.33044133645325,426.2594995520665,420.43727469350324,424.87054443359375,84863600,0.0,0.0,0.0
2022-02-17,421.65496408370154,424.84197437061925,415.18583227395254,415.794677734375,102259100,0.0,0.0,0.0
2022-02-18,416.0515008469739,417.31680536157796,410.8096120989523,413.10235595703125,132642900,0.0,0.0,0.0
2022-02-22,410.8762549746331,414.3105952266778,405.13961886160763,408.66912841796875,124391800,0.0,0.0,0.0
2022-02-23,411.60884713282275,412.17965982281106,400.8491397025898,401.4199523925781,132578000,0.0,0.0,0.0
2022-02-24,391.0217016763123,407.89857698071773,390.6602150652989,407.4609375,213942900,0.0,0.0,0.0
2022-02-25,408.7071815835602,416.536758896274,407.0423283628281,416.4511413574219,121804500,0.0,0.0,0.0
2022-02-28,411.00948930284727,416.87929944355534,409.7442135039651,415.38568115234375,145615000,0.0,0.0,0.0
2022-03-01,413.8730059555748,415.89937480955257,406.3288204281093,409.0592041015625,137785900,0.0,0.0,0.0
2022-03-02,411.33293931863886,418.32532928258536,410.57187510507873,416.5843811035156,117726500,0.0,0.0,0.0
2022-03-03,419.0389092776297,419.6477549456822,412.6934257171625,414.510498046875,105501700,0.0,0.0,0.0
2022-03-04,410.74312259984873,412.28429655012116,407.0614228224781,411.1427001953125,113978200,0.0,0.0,0.0
2022-03-07,410.5527843109395,411.26629281967087,398.95589035974,399.0224914550781,137896600,0.0,0.0,0.0
2022-03-08,399.2032805901927,406.42398378120083,394.92222920189033,395.99725341796875,164772700,0.0,0.0,0.0
2022-03-09,404.45477642076554,408.61214890320167,402.247649330206,406.61431884765625,116990800,0.0,0.0,0.0
2022-03-10,401.9621361041682,405.68189721621764,399.98335198177057,404.77813720703125,93972700,0.0,0.0,0.0
2022-03-11,407.289722557099,407.90809085753415,399.11767438105363,399.63140869140625,95636300,0.0,0.0,0.0
2022-03-14,400.41149934845794,403.8933955288673,395.5596353946392,396.71075439453125,95729200,0.0,0.0,0.0
2022-03-15,399.3459712647364,406.0719855478751,398.0616790912615,405.4346008300781,106219100,0.0,0.0,0.0
2022-03-16,408.97355749580413,414.4818220076045,404.1311877735564,414.42474365234375,144954800,0.0,0.0,0.0
2022-03-17,412.49355024221614,419.609619140625,412.1130181639173,419.609619140625,102676900,0.0,0.0,0.0
2022-03-18,417.9835087540319,424.5299944783409,417.2391557252776,424.2055358886719,106345500,1.366,0.0,0.0
2022-03-21,424.0337799637447,426.0568918835686,420.5410374685469,424.0815124511719,88349800,0.0,0.0,0.0
2022-03-22,425.48424274904465,429.9885405356735,425.48424274904465,429.0437927246094,74650400,0.0,0.0,0.0
2022-03-23,426.48632149177547,427.99410304889057,423.43254909079474,423.5184326171875,79426100,0.0,0.0,0.0
2022-03-24,425.560625266719,429.91223176451206,424.4345580420555,429.9026794433594,64736900,0.0,0.0,0.0
2022-03-25,430.54205816927544,432.27889142774654,427.93680828156874,432.00213623046875,77101300,0.0,0.0,0.0
2022-03-28,431.40095057418836,435.07501220703125,429.4923501543148,435.07501220703125,68529800,0.0,0.0,0.0
2022-03-29,438.99716673457556,440.9534996148351,436.2869576661746,440.4572448730469,86581500,0.0,0.0,0.0
2022-03-30,439.3024942588437,440.12320746956016,435.60935761793763,437.7374572753906,79666900,0.0,0.0,0.0
2022-03-31,436.9645597263181,437.7947962922711,430.54210849673177,431.00018310546875,121699900,0.0,0.0,0.0
2022-04-01,432.59381109519086,432.73695029721745,428.61439566420177,432.2216491699219,89048800,0.0,0.0,0.0
2022-04-04,432.42202073524425,436.0292740464502,431.5917842853289,435.9242858886719,59601000,0.0,0.0,0.0
2022-04-05,434.41658086317335,436.907290650723,429.26336510177845,430.4180603027344,74214500,0.0,0.0,0.0
2022-04-06,426.4672818396553,428.4140335141547,423.2035619475731,426.1141662597656,106898000,0.0,0.0,0.0
2022-04-07,425.22662384866436,430.0935607072761,423.2607677608337,428.26129150390625,78097200,0.0,0.0,0.0
2022-04-08,427.49792524960486,430.0363676533583,425.5606967208108,427.1162109375,79272700,0.0,0.0,0.0
2022-04-11,423.81428731574823,424.6636285518601,419.3100179102482,419.8157958984375,89770500,0.0,0.0,0.0
2022-04-12,422.83133101698184,425.3793254326538,416.69518755773174,418.26025390625,84363600,0.0,0.0,0.0
2022-04-13,418.0121381206942,423.81427083740437,417.8308187430221,423.05084228515625,74070400,0.0,0.0,0.0
2022-04-14,423.27983024971434,424.4059265877195,417.678092891693,417.7830810546875,97869500,0.0,0.0,0.0
2022-04-18,416.84787276263904,419.6535177123126,415.70270086047105,417.9548645019531,66002500,0.0,0.0,0.0
2022-04-19,417.8498544211407,425.42700002758676,417.67808738170305,424.7017517089844,77821000,0.0,0.0,0.0
2022-04-20,426.4958345965348,427.1161238676229,423.2130397603646,424.3868103027344,65224400,0.0,0.0,0.0
2022-04-21,428.041848739331,429.4446712928866,417.12465138499164,418.040771484375,85417300,0.0,0.0,0.0
2022-04-22,416.94327565396605,418.05979050354813,405.9974519359689,406.5700378417969,132471800,0.0,0.0,0.0
2022-04-25,404.3084057916933,409.0989826342427,399.6991192062634,408.9272155761719,119647700,0.0,0.0,0.0
2022-04-26,406.3696736308169,406.57009765724735,397.05572274258077,397.0843505859375,103996300,0.0,0.0,0.0
2022-04-27,398.1721778250147,403.59262470913546,396.04410716896217,398.2008056640625,122030000,0.0,0.0,0.0
2022-04-28,402.99145891890487,410.00557154952264,398.5157884366503,408.2591857910156,105449100,0.0,0.0,0.0
2022-04-29,404.23202798487074,406.40783132849606,392.4177865639049,393.17169189453125,145491100,0.0,0.0,0.0
2022-05-02,393.23846326012216,396.91252460110536,386.51062984075395,395.538330078125,158312500,0.0,0.0,0.0
2022-05-03,396.0441757522021,399.78501660925104,394.4695569631096,397.3515625,100028200,0.0,0.0,0.0
2022-05-04,398.0195889054077,410.02470397140013,394.8036012907064,409.4521179199219,144247900,0.0,0.0,0.0
2022-05-05,405.14806832309455,405.57751498813474,390.72860876922675,394.8988952636719,172929100,0.0,0.0,0.0
2022-05-06,392.3128473714051,395.8437409015937,387.18825957399235,392.5418701171875,151770800,0.0,0.0,0.0
2022-05-09,386.5870177776935,387.8371487128765,378.3800302132981,379.9737243652344,155586100,0.0,0.0,0.0
2022-05-10,386.00486918271105,387.5222029690251,376.77680278217764,380.8516540527344,132497200,0.0,0.0,0.0
2022-05-11,379.87830642417293,385.5754800653506,374.04751676936854,374.8014221191406,142361000,0.0,0.0,0.0
2022-05-12,371.5758833451584,377.7120269575783,367.5487351289008,374.41015625,125090800,0.0,0.0,0.0
2022-05-13,378.5804273515947,384.75475086211435,377.5306912982353,383.3614807128906,104174400,0.0,0.0,0.0
2022-05-16,381.701010193717,385.5086587293736,379.4297710240512,381.80596923828125,78622400,0.0,0.0,0.0
2022-05-17,387.9516152375335,389.89839557964166,384.182118224946,389.6598205566406,83029700,0.0,0.0,0.0
2022-05-18,385.0601564522414,385.34643488221496,372.70195638657134,373.95208740234375,117674500,0.0,0.0,0.0
2022-05-19,370.8601345006785,376.12789017853146,369.419131897073,371.6617431640625,98510700,0.0,0.0,0.0
2022-05-20,375.27856731709426,378.8858210395479,363.14941948778915,371.8240051269531,131432200,0.0,0.0,0.0
2022-05-23,374.87773977302686,379.5538341140032,372.53972172547,378.7808532714844,76414900,0.0,0.0,0.0
2022-05-24,374.62010760751093,377.0917417853128,369.276020328754,375.88934326171875,91448800,0.0,0.0,0.0
2022-05-25,374.38150942730897,381.1952268396874,373.9807196518343,379.21026611328125,91472900,0.0,0.0,0.0
2022-05-26,380.4509063381538,388.43839504090556,380.24095911114176,386.7874450683594,82168300,0.0,0.0,0.0
2022-05-27,389.26860247000315,396.3972262093734,389.06820758016215,396.28271484375,84768700,0.0,0.0,0.0
2022-05-31,394.6508961735929,397.42791367333666,391.2917694421897,394.0592346191406,95937000,0.0,0.0,0.0
2022-06-01,396.19686867648136,397.21794786485407,388.333414394706,390.8718566894531,86585800,0.0,0.0,0.0
2022-06-02,390.7096548739646,398.36313305494224,388.43841542336514,398.3154296875,79609600,0.0,0.0,0.0
2022-06-03,393.5534269122686,395.1184933395996,390.79551426616104,391.7784423828125,71874300,0.0,0.0,0.0
2022-06-06,395.8246312045842,397.5709877362592,391.7879309211031,392.9712829589844,57508900,0.0,0.0,0.0
2022-06-07,389.4498549250162,397.1987666453909,388.9822280984927,396.7406921386719,59272400,0.0,0.0,0.0
2022-06-08,395.0135138070431,396.81715534217307,391.6257594116493,392.4273681640625,64350000,0.0,0.0,0.0
2022-06-09,390.63329667600453,392.923611661526,383.0943298339844,383.0943298339844,86289800,0.0,0.0,0.0
2022-06-10,376.8341292067796,377.69299370252367,371.93856372122184,371.98626708984375,132893900,0.0,0.0,0.0
2022-06-13,362.4909721087664,364.3613925285637,356.2402877160609,357.86260986328125,170004900,0.0,0.0,0.0
2022-06-14,359.6280045172608,360.668188148886,353.65407647212794,356.7841796875,104011800,0.0,0.0,0.0
2022-06-15,360.1146980459652,366.35582930999794,355.11417447625564,361.8706359863281,125666800,0.0,0.0,0.0
2022-06-16,353.57771730393847,353.9880593318268,347.44154591046504,349.89410400390625,134473300,0.0,0.0,0.0
2022-06-17,350.3130435164958,354.0221341889106,347.11191563709605,350.6484680175781,111113900,1.577,0.0,0.0
2022-06-21,356.4277484499762,360.8748135269164,356.3510582726465,359.47552490234375,76811900,0.0,0.0,0.0
2022-06-22,355.2105806049247,362.97380954248774,354.7888723195148,358.8238525390625,90059400,0.0,0.0,0.0
2022-06-23,360.9803342422964,363.0792530143303,357.3862491723068,362.3412780761719,79292100,0.0,0.0,0.0
2022-06-24,365.54231975908544,373.871013261912,365.51356825528467,373.8614196777344,98050300,0.0,0.0,0.0
2022-06-27,374.7910911883092,375.0881998109352,371.3312001479796,372.4333801269531,66009600,0.0,0.0,0.0
2022-06-28,374.005189440802,376.8133600963493,364.7084803181509,364.823486328125,86548900,0.0,0.0,0.0
2022-06-29,365.3794689183531,366.376207392154,362.68630367418854,364.5264587402344,65676000,0.0,0.0,0.0
2022-06-30,360.59689474313205,364.8331353292832,357.0699067407734,361.5649108886719,112508300,0.0,0.0,0.0
2022-07-01,360.9035668624178,365.82987245083206,358.25831145704467,365.38897705078125,74839700,0.0,0.0,0.0
2022-07-05,360.2518747779475,366.09825821521906,357.3957650335138,366.0790710449219,81438000,0.0,0.0,0.0
2022-07-06,366.2227835517865,369.82646127636144,363.8171631228118,367.3153991699219,70426200,0.0,0.0,0.0
2022-07-07,369.10774235890057,373.62190504729745,367.33465452945387,372.81683349609375,64525900,0.0,0.0,0.0
2022-07-08,371.1682559563433,374.3981642189739,369.62520983346485,372.51007080078125,72397800,0.0,0.0,0.0
2022-07-11,369.8073395278389,370.78491998015704,367.55504072968324,368.25469970703125,58366900,0.0,0.0,0.0
2022-07-12,367.69882196445025,370.10447203253966,363.2325691711035,364.9960632324219,62219200,0.0,0.0,0.0
2022-07-13,359.5042958079142,366.0407444632135,359.08258755604106,363.0791931152344,84224600,0.0,0.0,0.0
2022-07-14,358.0762144511907,363.29003516583515,355.61309086715886,362.19744873046875,89704800,0.0,0.0,0.0
2022-07-15,366.644532509908,369.2322850782175,364.7181230855962,369.1172790527344,79060400,0.0,0.0,0.0
2022-07-18,372.2321692617026,372.9126411092704,364.83314571528604,366.06951904296875,63203600,0.0,0.0,0.0
2022-07-19,370.02772045949337,376.5354169761778,369.36643588884806,375.9603576660156,78506000,0.0,0.0,0.0
2022-07-20,376.1520852298503,379.7845147474623,374.7719544698271,378.3564453125,71843800,0.0,0.0,0.0
2022-07-21,377.7718191775275,382.257229494255,375.3470114027863,382.2093200683594,64903900,0.0,0.0,0.0
2022-07-22,382.33392157500526,383.5415140516764,376.4204418031425,378.66314697265625,72197300,0.0,0.0,0.0
2022-07-25,379.2957084950685,379.98577387251356,376.8613071289796,379.1231994628906,53631500,0.0,0.0,0.0
2022-07-26,377.46511570458495,377.67596982554784,373.7368673710051,374.6377868652344,52946400,0.0,0.0,0.0
